Time,ID,x,y
0,0,0.004823774913535844,-0.37399331693013516
0,1,0.0050372493605130055,0.07390386766652224
0,2,0.004786566175427119,0.45982457819358336
0,3,0.005004029636111994,0.008268845057709973
0,4,0.004900297680317717,-0.20565535376064303
0,5,0.005110847065126219,-0.21511652109247115
0,6,0.004981029940096088,0.03793597481023392
0,7,0.005226287734977182,0.4266334735960565
0,8,0.005086205850581335,0.16844335793132392
0,9,0.0048686295860860054,0.2740947804293228
0,10,0.005208416121885082,-0.3945981584172328
0,11,0.005217022763661683,-0.4100561019616418
0,12,0.005207802392634356,-0.39349369460659345
0,13,0.0048393985328583945,0.33877854909961536
0,14,0.004859696550095914,-0.2937020692993131
0,15,0.005145265704175137,0.27936308649317465
0,16,0.004893887378781755,0.21937866444266085
0,17,0.005068805621441446,0.13512626413923512
0,18,0.004770713985090937,0.4972988421778324
0,19,0.004861510662545622,0.2897090865578855
1,0,0.009640090416252863,-0.37416697974365215
1,1,0.010065248310655934,0.07368135817960234
1,2,0.009565956666373148,0.4599895434473013
1,3,0.009999106251971292,0.008053874491244152
1,4,0.009792526289625458,-0.20584667554456704
1,5,0.010211759593282459,-0.21487732391777686
1,6,0.00995330865739857,0.03814571920937829
1,7,0.010441496147997619,0.4263680449618959
1,8,0.010162710125315798,0.16820974793600169
1,9,0.009729446708832369,0.2742788247638357
1,10,0.010405935975157573,-0.39433680020034695
1,11,0.010423061372782972,-0.4097927840604352
1,12,0.010404714764624914,-0.3932324760944908
1,13,0.009671216056489119,0.3389558392760229
1,14,0.009711651917703863,-0.2938840536785364
1,15,0.01028026481498803,0.2791160808833746
1,16,0.009779758124021523,0.21956851602269895
1,17,0.010128071793047387,0.1348965990158295
1,18,0.009534370670449975,0.4974600727213948
1,19,0.009715265706098318,0.28989148954903377
2,0,0.014443599043265268,-0.3745001173256931
2,1,0.015075660546612413,0.07325539900541767
2,2,0.01433330172755461,0.4603061094803327
2,3,0.014977386856629853,0.007642214217942612
2,4,0.01467031596617559,-0.20621341791102318
2,5,0.01529327056020997,-0.21441974811107972
2,6,0.014909328546347439,0.038547461384872105
2,7,0.015634278125390193,0.4258608655675578
2,8,0.015220430208509685,0.16776275237670632
2,9,0.014576511171757444,0.2746317248853691
2,10,0.015581512114706115,-0.3938373104460091
2,11,0.015606924463724817,-0.40928959182156305
2,12,0.015579699905422156,-0.39273325031242096
2,13,0.014489900746509528,0.33929588416149087
2,14,0.014550045428721552,-0.2942330339240109
2,15,0.015394983468978055,0.27864372733771425
2,16,0.014651330098870229,0.21993246270189598
2,17,0.015168983802143335,0.13445707691152994
2,18,0.014286300015122828,0.49776951886824433
2,19,0.014555420243673522,0.2902412664289599
3,0,0.019230238940371718,-0.3749795495904771
3,1,0.020062246707957428,0.07264370148278074
3,2,0.019084892997466997,0.46076186228755767
3,3,0.019932987668923204,0.007050851202812332
3,4,0.019528853575396504,-0.20674080720353946
3,5,0.020348330882025374,-0.21376314025793144
3,6,0.019843448399769252,0.03912471122228213
3,7,0.020796253697746913,0.4251339394522346
3,8,0.020252591485000495,0.1671211654954151
3,9,0.01940532471614747,0.2751393700383378
3,10,0.020726975457907835,-0.39312127395831925
3,11,0.02076034161611179,-0.40856831157588847
3,12,0.020724595942955736,-0.39201758771992185
3,13,0.01929124001689601,0.3397851804966549
3,14,0.019370466632588682,-0.2947350853520036
3,15,0.020481983540470178,0.2779661524822281
3,16,0.019503854358660706,0.2204558654393773
3,17,0.02018495880739014,0.13382610501423847
3,18,0.019022941911543113,0.4982150917409445
3,19,0.01937754602878066,0.2907444547576666
4,0,0.02399700204586288,-0.37559307819099463
4,1,0.02502047131909117,0.0718626331390497
4,2,0.023817975508236878,0.46134530996158496
4,3,0.02486161906445892,0.006295487589549851
4,4,0.024364598050124815,-0.20741517698684764
4,5,0.025371850179829448,-0.2129253683586987
4,6,0.024751547089202956,0.0398622232160818
4,7,0.025921434848079884,0.424207568216092
4,8,0.025254290909137216,0.16630234872273286
4,9,0.024212568870092557,0.27578870425251395
4,10,0.02583647905893892,-0.3922086088187819
4,11,0.025877398041049576,-0.40764904578162936
4,12,0.025833560762496946,-0.3911053932733357
4,13,0.02407211833893869,0.3404112320517359
4,14,0.02416965933538437,-0.295377323406894
4,15,0.02553591043058933,0.2771019392748211
4,16,0.024333835121900148,0.22112518173959383
4,17,0.0251712251148827,0.1330206896235803
4,18,0.02374164798956366,0.49878559937766
4,19,0.024178374238489272,0.29138813519525253
5,0,0.02911365344409619,-0.37638716624573865
5,1,0.02987626891515826,0.07094071691685964
5,2,0.028530572500808316,0.4620458427294683
5,3,0.029754061854254357,0.005391727542413901
5,4,0.029380323240972707,-0.2082584408631027
5,5,0.030360312634394433,-0.21192285656230733
5,6,0.0296701257566859,0.040753092592585825
5,7,0.030590503278669627,0.42319080545845295
5,8,0.030222131733025463,0.16532226638779876
5,9,0.029268925489568456,0.27661215192505567
5,10,0.030521765586417605,-0.3912002942254311
5,11,0.030954062856350113,-0.4065502424783861
5,12,0.030902608301736034,-0.3900149364073356
5,13,0.02916738419339238,0.34121572988372184
5,14,0.029237758837148894,-0.29619504997673235
5,15,0.030280785814719127,0.2761242662845797
5,16,0.029357662689406712,0.22196449094961987
5,17,0.0299933609079712,0.13208199466256065
5,18,0.02844051462836187,0.49947070694754014
5,19,0.028955579154855218,0.29216039125983273
6,0,0.03426633233161888,-0.37685740743726925
6,1,0.0347727856244465,0.07029611066570128
6,2,0.03322133852175828,0.46285368585752457
6,3,0.0346866919139678,0.00477177088621596
6,4,0.03443414020446514,-0.20879596061729713
6,5,0.03531145791575815,-0.2107706467619913
6,6,0.03462848677867005,0.04135552041440068
6,7,0.03530233726827957,0.42241835552131374
6,8,0.03515391988149333,0.16419554629888006
6,9,0.034362580491713014,0.2771225846205262
6,10,0.035249684920810695,-0.39043915819636466
