Time,ID,x,y
0,0,0.005239264691124963,0.4497448200935539
0,1,0.004786882724276599,-0.4590820163520182
0,2,0.004845152895984332,-0.32592396971371707
0,3,0.005010494997993725,-0.021142622883547513
0,4,0.00491341992535653,-0.17776070076950012
0,5,0.004916573541379509,0.17109566796035158
0,6,0.004814811256520572,-0.39441043032664813
0,7,0.004977198735521806,-0.04569617755261168
0,8,0.0050266096456520635,0.05301870924644003
0,9,0.004848381737121814,0.31873764327710263
0,10,0.00487902201993004,0.2514547211669943
0,11,0.005226328774754821,-0.4267067604784428
0,12,0.005002330721247989,0.004877770419431604
0,13,0.005164820821839222,0.31539946041480593
0,14,0.00482918479394448,-0.3617470275796202
0,15,0.0050964491962976755,-0.18791636968920922
0,16,0.005226995504862782,0.4278971989903818
0,17,0.004820161917726125,0.3822037602504812
0,18,0.004889867448065889,0.22801768060259653
0,19,0.00480185896736712,0.4241990600050214
1,0,0.010471140095567665,0.44956585173398816
1,1,0.009568169814617713,-0.45919205491602705
1,2,0.009684511008589271,-0.32604306671140165
1,3,0.010014580013258544,-0.020998305513492035
1,4,0.009820800165020236,-0.17789027110325956
1,5,0.009827095777395,0.17122571950097112
1,6,0.00962393255254928,-0.394524827498494
1,7,0.009948117456051439,-0.045835449079585235
1,8,0.010046745285053213,0.05287195258032242
1,9,0.009690957391205691,0.31885723852906706
1,10,0.009752129332001092,0.2515790291320051
1,11,0.010445327759341639,-0.42652975943879873
1,12,0.00999828361640476,0.0047346894864505
1,13,0.010322587887557532,0.31523179305199345
1,14,0.009652630276353408,-0.36186365533362286
1,15,0.010186138350753137,-0.1877590501252124
1,16,0.010446658165378792,0.427720096594349
1,17,0.009634615567838796,0.38231898870081954
1,18,0.009773781131281313,0.22814365065165174
1,19,0.009598071975844924,0.42431144006991045
2,0,0.015690113657331396,0.44921860074857023
2,1,0.014341553610443545,-0.4594061469657259
2,2,0.014515407369130111,-0.3262747022568733
2,3,0.015008484064186894,-0.020717897212221652
2,4,0.014719033229876322,-0.17814217337413907
2,5,0.01472843835287346,0.1714785525084981
2,6,0.01442488591629569,-0.39474736258634524
2,7,0.014909217715625603,-0.04610610776745444
2,8,0.01505652151663128,0.05258683253769301
2,9,0.014525039636489554,0.31908983864814633
2,10,0.01461643907414063,0.25182075058073633
2,11,0.01565158971169574,-0.4261862984034147
2,12,0.014984145204776086,0.004456669854270752
2,13,0.015468383357307252,0.31490632112259176
2,14,0.014467769460593614,-0.36209051004451925
2,15,0.01526467187693427,-0.18745353787622523
2,16,0.015653575331865722,0.4273764402859524
2,17,0.014440849950662775,0.3825431336940212
2,18,0.014648787949835373,0.22838858814026164
2,19,0.014386240472012408,0.42453006822411
3,0,0.020891633406482014,0.4487132766450569
3,1,0.01910509356547871,-0.45971858607294264
