Time,Commitment,Opinion
0,2,3
5,1,2;2;2;2;2
10,1,1;1;1;1;1
15,2,1;1;1;1;1
20,4,2;2;2;2;2
25,1,4;4;4;4;4
30,3,1;1;1;1;1
35,1,3;3;3;3;3
40,4,1;1;1;1;1
45,3,4;4;4;4;4
50,1,3;3;3;3;3
55,4,1;1;1;1;1
60,1,4;4;4;4;4
65,2,1;1;1;1;1
70,4,2;2;2;2;2
75,4,4;4;4;4;4
80,4,4;4;4;4;4
85,4,4;4;4;4;4
90,3,4;4;4;4;4
95,4,3;3;3;3;3
100,4,4;4;4;4;4
105,4,4;4;4;4;4
110,4,4;4;4;4;4
115,3,4;4;4;4;4
120,3,3;3;3;3;3
125,4,3;3;3;3;3
130,2,4;4;4;4;4
135,3,2;2;2;2;2
140,4,3;3;3;3;3
145,4,4;4;4;4;4
150,4,4;4;4;4;4
155,4,4;4;4;4;4
160,4,4;4;4;4;4
165,3,4;4;4;4;4
170,3,3;3;3;3;3
175,2,3;3;3;3;3
180,4,2;2;2;2;2
185,2,4;4;4;4;4
190,3,2;2;2;2;2
195,2,3;3;3;3;3
200,3,2;2;2;2;2
205,3,3;3;3;3;3
210,1,3;3;3;3;3
215,2,1;1;1;1;1
220,3,2;2;2;2;2
225,2,3;3;3;3;3
230,3,2;2;2;2;2
235,3,3;3;3;3;3
240,2,3;3;3;3;3
245,2,2;2;2;2;2
250,2,2;2;2;2;2
255,3,2;2;2;2;2
260,3,3;3;3;3;3
265,2,3;3;3;3;3
270,3,2;2;2;2;2
275,2,3;3;3;3;3
280,3,2;2;2;2;2
285,2,3;3;3;3;3
290,3,2;2;2;2;2
295,3,3;3;3;3;3
300,2,3;3;3;3;3
305,2,2;2;2;2;2
310,3,2;2;2;2;2
315,2,3;3;3;3;3
320,3,2;2;2;2;2
325,2,3;3;3;3;3
330,2,2;2;2;2;2
335,3,2;2;2;2;2
340,3,3;3;3;3;3
345,3,3;3;3;3;3
350,3,3;3;3;3;3
355,3,3;3;3;3;3
360,3,3;3;3;3;3
365,2,3;3;3;3;3
370,1,2;2;2;2;2
375,4,1;1;1;1;1
380,3,4;4;4;4;4
385,4,3;3;3;3;3
390,3,4;4;4;4;4
395,4,3;3;3;3;3
400,3,4;4;4;4;4
405,1,3;3;3;3;3
410,4,1;1;1;1;1
415,1,4;4;4;4;4
420,4,1;1;1;1;1
425,4,4;4;4;4;4
430,1,4;4;4;4;4
435,1,1;1;1;1;1
440,1,1;1;1;1;1
445,1,1;1;1;1;1
450,1,1;1;1;1;1
455,3,1;1;1;1;1
460,2,3;3;3;3;3
465,1,2;2;2;2;2
470,2,1;1;1;1;1
475,1,2;2;2;2;2
480,1,1;1;1;1;1
485,3,1;1;1;1;1
490,1,3;3;3;3;3
495,2,1;1;1;1;1
500,1,2;2;2;2;2
505,3,1;1;1;1;1
510,2,3;3;3;3;3
515,4,2;2;2;2;2
520,1,4;4;4;4;4
525,1,1;1;1;1;1
530,2,1;1;1;1;1
535,3,2;2;2;2;2
540,1,3;3;3;3;3
545,1,1;1;1;1;1
550,2,1;1;1;1;1
555,2,2;2;2;2;2
560,2,2;2;2;2;2
565,3,2;2;2;2;2
570,3,3;3;3;3;3
575,2,3;3;3;3;3
580,2,2;2;2;2;2
585,1,2;2;2;2;2
590,1,1;1;1;1;1
595,3,1;1;1;1;1
600,2,3;3;3;3;3
605,3,2;2;2;2;2
610,1,3;3;3;3;3
615,3,1;1;1;1;1
620,2,3;3;3;3;3
625,1,2;2;2;2;2
630,1,1;1;1;1;1
635,3,1;1;1;1;1
640,2,3;3;3;3;3
645,1,2;2;2;2;2
650,2,1;1;1;1;1
655,1,2;2;2;2;2
660,1,1;1;1;1;1
665,1,1;1;1;1;1
670,1,1;1;1;1;1
675,1,1;1;1;1;1
680,1,1;1;1;1;1
685,3,1;1;1;1;1
690,3,3;3;3;3;3
695,1,3;3;3;3;3
700,3,1;1;1;1;1
705,3,3;3;3;3;3
710,3,3;3;3;3;3
715,3,3;3;3;3;3
720,1,3;3;3;3;3
