Time,ID,x,y
0,0,0.0,0.20348970220614093
0,1,0.0,-0.05890171179825787
0,2,0.0,0.223210269123445
0,3,0.0,0.45086709031611816
0,4,0.0,-0.21740737199922755
0,5,0.0,-0.09875878523343606
0,6,0.0,-0.30933062528127864
0,7,0.0,0.02665774604052995
0,8,0.0,-0.23131691076269156
0,9,0.0,0.20275963758698412
0,10,0.0,-0.35503870761997924
0,11,0.0,-0.012791042875609171
0,12,0.0,0.35809254191320417
0,13,0.0,0.13173067852096387
0,14,0.0,0.03498580864093159
0,15,0.00477099385678267,0.4966322400872145
0,16,0.0,-0.26999646540586986
0,17,0.0,0.2863606002433553
0,18,0.004769833427153453,0.49939736009610114
0,19,0.0,-0.40639946068561106
1,0,0.0,0.20348970220614093
1,1,0.0,-0.05890171179825787
1,2,0.0,0.223210269123445
1,3,0.0,0.45086709031611816
1,4,0.0,-0.21740737199922755
1,5,0.0,-0.09875878523343606
1,6,0.0,-0.30933062528127864
1,7,0.0,0.02665774604052995
1,8,0.0,-0.23131691076269156
1,9,0.0,0.20275963758698412
1,10,0.0,-0.35503870761997924
1,11,0.0,-0.012791042875609171
1,12,0.0,0.35809254191320417
1,13,0.0,0.13173067852096387
1,14,0.0,0.03498580864093159
1,15,0.009526742069270316,0.4969546486424068
1,16,0.0,-0.26999646540586986
1,17,0.0,0.2863606002433553
1,18,0.009524455633820806,0.49971922122840495
1,19,0.0,-0.40639946068561106
2,0,0.0,0.20348970220614093
2,1,0.0,-0.05890171179825787
2,2,0.0,0.223210269123445
2,3,0.0,0.45086709031611816
2,4,0.0,-0.21740737199922755
2,5,0.0,-0.09875878523343606
2,6,0.0,-0.30933062528127864
2,7,0.0,0.02665774604052995
2,8,0.0,-0.23131691076269156
2,9,0.0,0.20275963758698412
2,10,0.0,-0.35503870761997924
2,11,0.0,-0.012791042875609171
2,12,0.0,0.35809254191320417
2,13,0.0,0.13173067852096387
2,14,0.0,0.03498580864093159
2,15,0.014251906217091673,0.4975475260565773
2,16,0.0,-0.26999646540586986
2,17,0.0,0.2863606002433553
2,18,0.014248574936598396,0.5003111071435217
2,19,0.0,-0.40639946068561106
3,0,0.0,0.20348970220614093
3,1,0.0,-0.05890171179825787
3,2,0.0,0.223210269123445
3,3,0.0,0.45086709031611816
3,4,0.0,-0.21740737199922755
3,5,0.0,-0.09875878523343606
3,6,0.0,-0.30933062528127864
3,7,0.0,0.02665774604052995
3,8,0.0,-0.23131691076269156
3,9,0.0,0.20275963758698412
3,10,0.0,-0.35503870761997924
3,11,0.0,-0.012791042875609171
