Time,Commitment,Opinion,Neighbors
0,2,2,9
5,1,2;2;2;1;1,9;9;9;9;9
10,1,1;1;1;1;1,9;9;9;9;9
15,2,1;1;1;2;2,9;9;9;9;9
20,2,2;2;2;2;2,9;9;9;9;9
25,2,2;2;2;2;2,9;9;9;9;9
30,2,2;2;2;2;2,9;9;9;9;9
35,1,2;2;2;1;1,9;9;9;9;9
40,2,1;1;1;2;2,9;9;9;9;9
45,2,2;2;2;2;2,9;9;9;9;9
50,1,2;2;2;0;1,9;9;9;9;9
55,2,1;1;1;2;2,9;9;9;9;9
60,1,2;2;2;0;1,9;9;9;9;9
65,1,1;1;1;1;1,9;9;9;9;9
70,1,1;1;1;1;1,9;9;9;9;9
75,2,1;1;1;0;2,9;9;9;9;9
80,1,2;2;2;1;1,9;9;9;9;9
85,1,1;1;1;1;1,8;7;7;7;7
90,1,1;1;1;1;1,7;8;9;10;10
95,1,1;1;1;1;1,10;11;12;12;12
100,2,1;1;1;0;0,12;12;12;12;12
105,1,2;2;2;1;1,12;12;12;12;12
110,2,1;1;1;0;2,12;12;13;12;12
115,2,2;2;2;2;2,12;12;12;11;11
120,2,2;2;2;2;2,11;11;11;11;11
125,1,2;2;2;0;1,11;11;11;11;11
130,1,1;1;1;1;1,11;11;11;11;11
135,2,1;1;1;2;2,11;11;11;11;11
140,1,2;2;2;1;1,11;11;11;11;10
145,2,1;1;1;2;2,10;10;10;10;10
150,2,2;2;2;2;2,10;10;10;10;10
155,2,2;2;2;2;2,10;10;10;10;10
160,2,2;2;2;2;2,10;10;10;10;10
165,2,2;2;2;2;2,10;10;10;10;11
170,2,2;2;2;2;2,11;11;11;11;11
175,2,2;2;2;2;2,11;11;11;11;11
180,2,2;2;2;2;2,11;11;11;11;11
185,2,2;2;2;2;2,11;11;11;11;11
190,2,2;2;2;2;2,11;11;11;11;11
195,2,2;2;2;2;2,11;11;11;11;11
200,2,2;2;2;2;2,11;11;11;10;10
205,2,2;2;2;2;2,10;10;10;10;10
210,2,2;2;2;2;2,10;10;10;10;10
215,2,2;2;2;2;2,10;10;10;10;10
220,2,2;2;2;2;2,10;10;10;10;10
225,2,2;2;2;2;2,10;10;10;10;10
230,2,2;2;2;2;2,10;10;10;10;10
235,2,2;2;2;2;2,10;10;10;10;10
240,2,2;2;2;2;2,10;10;10;10;10
245,2,2;2;2;2;2,10;10;10;10;10
250,2,2;2;2;2;2,10;10;10;10;10
255,2,2;2;2;2;2,10;11;11;11;11
260,2,2;2;2;2;2,11;11;11;11;11
265,2,2;2;2;2;2,11;11;11;11;11
270,2,2;2;2;2;2,11;11;11;11;11
275,2,2;2;2;2;2,11;11;11;11;11
280,2,2;2;2;2;2,11;11;11;11;11
285,2,2;2;2;2;2,11;11;11;11;11
