Time,Commitment,Opinion
0,2,1
5,3,2;2;2;2;2
10,1,3;3;3;3;3
15,1,1;1;1;1;1
20,2,1;1;1;1;1
25,3,2;2;2;2;2
30,3,3;3;3;3;3
35,2,3;3;3;3;3
40,1,2;2;2;2;2
45,3,1;1;1;1;1
50,3,3;3;3;3;3
55,1,3;3;3;3;3
60,3,1;1;1;1;1
65,1,3;3;3;3;3
70,1,1;1;1;1;1
75,2,1;1;1;1;1
80,2,2;2;2;2;2
85,1,2;2;2;2;2
90,2,1;1;1;1;1
95,1,2;2;2;2;2
100,1,1;1;1;1;1
105,1,1;1;1;1;1
110,2,1;1;1;1;1
115,1,2;2;2;2;2
120,3,1;1;1;1;1
125,2,3;3;3;3;3
130,1,2;2;2;2;2
135,1,1;1;1;1;1
140,2,1;1;1;1;1
145,1,2;2;2;2;2
150,2,1;1;1;1;1
155,3,2;2;2;2;2
160,3,3;3;3;3;3
165,3,3;3;3;3;3
170,3,3;3;3;3;3
175,2,3;3;3;3;3
180,2,2;2;2;2;2
185,1,2;2;2;2;2
190,3,1;1;1;1;1
195,3,3;3;3;3;3
200,3,3;3;3;3;3
205,3,3;3;3;3;3
210,3,3;3;3;3;3
215,3,3;3;3;3;3
220,1,3;3;3;3;3
225,3,1;1;1;1;1
230,1,3;3;3;3;3
235,3,1;1;1;1;1
240,3,3;3;3;3;3
245,3,3;3;3;3;3
250,3,3;3;3;3;3
255,3,3;3;3;3;3
260,3,3;3;3;3;3
265,2,3;3;3;3;3
270,1,2;2;2;2;2
275,2,1;1;1;1;1
280,3,2;2;2;2;2
285,1,3;3;3;3;3
290,3,1;1;1;1;1
295,3,3;3;3;3;3
300,1,3;3;3;3;3
305,3,1;1;1;1;1
310,3,3;3;3;3;3
315,3,3;3;3;3;3
320,3,3;3;3;3;3
325,1,3;3;3;3;3
330,1,1;1;1;1;1
335,1,1;1;1;1;1
340,3,1;1;1;1;1
345,1,3;3;3;3;3
350,2,1;1;1;1;1
355,3,2;2;2;2;2
360,1,3;3;3;3;3
365,3,1;1;1;1;1
370,3,3;3;3;3;3
375,1,3;3;3;3;3
380,1,1;1;1;1;1
385,1,1;1;1;1;1
390,1,1;1;1;1;1
395,1,1;1;1;1;1
400,1,1;1;1;1;1
405,3,1;1;1;1;1
410,1,3;3;3;3;3
415,1,1;1;1;1;1
420,1,1;1;1;1;1
425,1,1;1;1;1;1
430,1,1;1;1;1;1
435,1,1;1;1;1;1
440,1,1;1;1;1;1
445,3,1;1;1;1;1
450,3,3;3;3;3;3
455,3,3;3;3;3;3
460,1,3;3;3;3;3
465,3,1;1;1;1;1
470,1,3;3;3;3;3
475,1,1;1;1;1;1
480,2,1;1;1;1;1
485,3,2;2;2;2;2
490,3,3;3;3;3;3
495,3,3;3;3;3;3
500,1,3;3;3;3;3
505,1,1;1;1;1;1
510,1,1;1;1;1;1
515,1,1;1;1;1;1
520,2,1;1;1;1;1
525,1,2;2;2;2;2
530,3,1;1;1;1;1
535,3,3;3;3;3;3
540,1,3;3;3;3;3
545,3,1;1;1;1;1
550,1,3;3;3;3;3
555,3,1;1;1;1;1
560,1,3;3;3;3;3
565,1,1;1;1;1;1
570,3,1;1;1;1;1
575,1,3;3;3;3;3
580,2,1;1;1;1;1
585,1,2;2;2;2;2
590,2,1;1;1;1;1
595,2,2;2;2;2;2
600,2,2;2;2;2;2
605,2,2;2;2;2;2
610,2,2;2;2;2;2
615,1,2;2;2;2;2
620,1,1;1;1;1;1
625,1,1;1;1;1;1
630,1,1;1;1;1;1
635,1,1;1;1;1;1
640,3,1;1;1;1;1
645,3,3;3;3;3;3
650,1,3;3;3;3;3
655,2,1;1;1;1;1
660,1,2;2;2;2;2
665,1,1;1;1;1;1
670,2,1;1;1;1;1
675,2,2;2;2;2;2
680,1,2;2;2;2;2
685,2,1;1;1;1;1
690,1,2;2;2;2;2
695,1,1;1;1;1;1
700,1,1;1;1;1;1
705,2,1;1;1;1;1
710,2,2;2;2;2;2
715,2,2;2;2;2;2
720,2,2;2;2;2;2
725,1,2;2;2;2;2
730,2,1;1;1;1;1
735,1,2;2;2;2;2
740,2,1;1;1;1;1
745,2,2;2;2;2;2
750,1,2;2;2;2;2
755,2,1;1;1;1;1
760,3,2;2;2;2;2
765,2,3;3;3;3;3
770,3,2;2;2;2;2
775,1,3;3;3;3;3
780,2,1;1;1;1;1
785,3,2;2;2;2;2
790,3,3;3;3;3;3
795,1,3;3;3;3;3
800,3,1;1;1;1;1
805,3,3;3;3;3;3
810,3,3;3;3;3;3
815,1,3;3;3;3;3
820,1,1;1;1;1;1
825,1,1;1;1;1;1
830,1,1;1;1;1;1
835,1,1;1;1;1;1
840,1,1;1;1;1;1
845,1,1;1;1;1;1
850,3,1;1;1;1;1
855,1,3;3;3;3;3
860,1,1;1;1;1;1
865,1,1;1;1;1;1
870,2,1;1;1;1;1
875,1,2;2;2;2;2
880,1,1;1;1;1;1
885,3,1;1;1;1;1
890,3,3;3;3;3;3
895,2,3;3;3;3;3
900,3,2;2;2;2;2
905,2,3;3;3;3;3
910,1,2;2;2;2;2
915,2,1;1;1;1;1
920,2,2;2;2;2;2
925,1,2;2;2;2;2
930,1,1;1;1;1;1
935,1,1;1;1;1;1
940,1,1;1;1;1;1
945,1,1;1;1;1;1
950,1,1;1;1;1;1
955,1,1;1;1;1;1
960,1,1;1;1;1;1
965,1,1;1;1;1;1
970,1,1;1;1;1;1
975,2,1;1;1;1;1
980,2,2;2;2;2;2
985,1,2;2;2;2;2
990,1,1;1;1;1;1
995,1,1;1;1;1;1
1000,1,1;1;1;1;1
1005,2,1;1;1;1;1
1010,1,2;2;2;2;2
1015,2,1;1;1;1;1
1020,1,2;2;2;2;2
1025,1,1;1;1;1;1
1030,2,1;1;1;1;1
1035,3,2;2;2;2;2
1040,2,3;3;3;3;3
1045,2,2;2;2;2;2
1050,1,2;2;2;2;2
1055,1,1;1;1;1;1
1060,2,1;1;1;1;1
1065,2,2;2;2;2;2
1070,2,2;2;2;2;2
1075,2,2;2;2;2;2
1080,1,2;2;2;2;2
1085,2,1;1;1;1;1
1090,2,2;2;2;2;2
1095,2,2;2;2;2;2
1100,2,2;2;2;2;2
1105,2,2;2;2;2;2
1110,2,2;2;2;2;2
1115,3,2;2;2;2;2
1120,2,3;3;3;3;3
1125,2,2;2;2;2;2
1130,2,2;2;2;2;2
1135,2,2;2;2;2;2
1140,2,2;2;2;2;2
1145,1,2;2;2;2;2
1150,1,1;1;1;1;1
1155,1,1;1;1;1;1
1160,2,1;1;1;1;1
1165,2,2;2;2;2;2
1170,2,2;2;2;2;2
1175,2,2;2;2;2;2
1180,2,2;2;2;2;2
1185,2,2;2;2;2;2
1190,3,2;2;2;2;2
1195,2,3;3;3;3;3
1200,3,2;2;2;2;2
1205,1,3;3;3;3;3
1210,1,1;1;1;1;1
1215,3,1;1;1;1;1
1220,3,3;3;3;3;3
1225,1,3;3;3;3;3
1230,2,1;1;1;1;1
1235,2,2;2;2;2;2
1240,2,2;2;2;2;2
1245,1,2;2;2;2;2
1250,1,1;1;1;1;1
1255,3,1;1;1;1;1
1260,1,3;3;3;3;3
1265,2,1;1;1;1;1
1270,2,2;2;2;2;2
1275,3,2;2;2;2;2
1280,1,3;3;3;3;3
1285,1,1;1;1;1;1
1290,2,1;1;1;1;1
1295,1,2;2;2;2;2
1300,1,1;1;1;1;1
1305,2,1;1;1;1;1
1310,1,2;2;2;2;2
1315,3,1;1;1;1;1
1320,3,3;3;3;3;3
1325,1,3;3;3;3;3
1330,3,1;1;1;1;1
1335,2,3;3;3;3;3
1340,2,2;2;2;2;2
1345,3,2;2;2;2;2
