Time,Commitment,Opinion,Neighbors
0,1,1,13
5,2,1;1;1;2;2,13;13;13;13;13
10,1,2;2;2;1;1,13;13;13;13;13
15,1,1;1;1;1;1,13;13;13;13;13
20,1,1;1;1;1;1,13;13;13;13;13
25,1,1;1;1;1;1,13;13;13;13;13
30,1,1;1;1;1;1,13;13;13;13;13
35,2,1;1;1;0;2,12;12;12;12;12
40,2,2;2;2;2;2,12;12;12;12;12
45,2,2;2;2;2;2,12;12;12;12;12
50,1,2;2;2;0;1,12;12;12;12;12
55,1,1;1;1;1;1,12;12;12;12;12
60,1,1;1;1;1;1,12;12;12;13;13
65,1,1;1;1;1;1,13;13;13;13;13
70,1,1;1;1;1;1,13;13;13;13;13
75,1,1;1;1;1;1,13;13;13;13;13
80,2,1;1;1;0;0,13;13;13;13;13
85,1,2;2;2;1;1,13;13;13;13;13
90,1,1;1;1;1;1,13;13;13;13;13
95,1,1;1;1;1;1,13;13;13;13;13
100,1,1;1;1;1;1,13;13;13;13;13
105,1,1;1;1;1;1,13;13;13;13;13
110,2,1;1;1;0;0,13;13;13;13;13
115,1,2;2;2;1;1,13;13;13;13;13
120,1,1;1;1;1;1,13;13;13;13;13
125,2,1;1;1;0;0,13;13;13;13;13
130,1,2;2;2;1;1,13;13;13;13;13
135,1,1;1;1;1;1,13;13;13;13;13
140,1,1;1;1;1;1,13;13;13;13;13
145,1,1;1;1;1;1,13;13;13;13;13
150,1,1;1;1;1;1,13;13;13;13;13
155,1,1;1;1;1;1,13;13;13;13;13
160,1,1;1;1;1;1,13;13;13;13;13
165,1,1;1;1;1;1,13;13;13;13;13
170,1,1;1;1;1;1,13;13;13;13;13
175,1,1;1;1;1;1,13;13;13;13;13
180,1,1;1;1;1;1,13;13;13;13;13
185,1,1;1;1;1;1,13;13;13;13;13
190,1,1;1;1;1;1,13;13;13;13;13
195,1,1;1;1;1;1,13;13;13;13;13
200,1,1;1;1;1;1,13;13;13;13;13
205,1,1;1;1;1;1,13;13;13;13;13
210,1,1;1;1;1;1,13;13;13;13;13
215,1,1;1;1;1;1,13;13;14;14;14
220,1,1;1;1;1;1,14;14;14;14;14
225,1,1;1;1;1;1,14;14;14;14;14
230,1,1;1;1;1;1,14;14;14;14;14
235,1,1;1;1;1;1,14;14;14;14;14
240,1,1;1;1;1;1,14;14;14;14;14
