Time,Commitment,Opinion,Neighbors
0,1,1,3
5,2,1;1;1;2;2,3;3;3;3;3
10,2,2;2;2;2;2,3;3;3;3;3
15,2,2;2;2;2;2,3;3;4;5;5
20,1,2;2;2;1;1,5;5;5;5;6
25,1,1;1;1;1;1,5;5;5;5;5
30,2,1;1;1;2;2,5;4;4;4;4
35,2,2;2;2;2;2,4;4;4;4;4
40,1,2;2;2;1;1,5;5;5;4;4
45,1,1;1;1;1;1,4;5;5;5;5
50,1,1;1;1;1;1,5;5;5;5;5
55,1,1;1;1;1;1,5;5;5;5;5
60,1,1;1;1;1;1,5;5;5;5;5
65,1,1;1;1;1;1,5;5;5;5;5
70,1,1;1;1;1;1,5;5;5;5;6
75,2,1;1;1;0;2,6;5;5;5;5
80,1,2;2;2;1;1,5;5;5;5;5
85,1,1;1;1;1;1,5;5;5;5;5
90,1,1;1;1;1;1,5;5;5;5;5
95,1,1;1;1;1;1,5;5;5;5;5
100,2,1;1;1;0;0,4;4;4;4;5
105,1,2;2;2;1;1,5;5;5;5;5
110,2,1;1;1;0;2,5;5;5;6;6
115,2,2;2;2;2;2,6;6;6;6;6
120,1,2;2;2;1;1,6;6;6;6;5
125,1,1;1;1;1;1,5;5;5;5;4
130,1,1;1;1;1;1,4;4;4;4;4
135,1,1;1;1;1;1,4;4;4;4;4
140,2,1;1;1;0;0,4;4;4;4;4
145,2,2;2;2;2;2,4;4;4;4;4
150,2,2;2;2;2;2,4;4;4;4;4
155,1,2;2;2;0;1,4;4;4;4;4
160,2,1;1;1;2;2,4;4;4;4;4
165,1,2;2;2;0;1,3;3;3;3;3
170,2,1;1;1;2;2,3;3;3;3;2
175,1,2;2;2;0;1,1;1;1;1;1
180,2,1;1;1;2;2,1;1;1;1;1
185,2,2;2;2;2;2,1;1;1;1;1
190,2,2;2;2;2;2,1;1;1;1;1
195,1,2;2;2;0;0,1;1;1;1;1
200,2,1;1;1;2;2,1;1;1;1;1
205,2,2;2;2;2;2,1;1;1;1;1
210,2,2;2;2;2;2,1;1;1;1;1
215,2,2;2;2;2;2,1;1;1;1;1
220,2,2;2;2;2;2,1;1;1;1;1
225,2,2;2;2;2;2,1;1;1;1;1
230,2,2;2;2;2;2,1;1;1;1;1
235,1,2;2;2;0;0,1;1;1;1;1
240,2,1;1;1;2;2,1;1;1;1;1
245,2,2;2;2;2;2,1;1;1;1;1
250,1,2;2;2;0;0,1;1;1;1;1
255,2,1;1;1;2;2,1;0;0;0;0
260,2,2;2;2;2;2,0;0;0;0;1
265,1,2;2;2;0;0,1;1;1;1;1
270,1,1;1;1;1;1,1;1;1;1;1
275,1,1;1;1;1;1,1;1;1;1;1
280,2,1;1;1;0;0,1;1;1;1;1
285,1,2;2;2;1;1,1;1;1;1;0
290,1,1;1;1;1;1,0;0;0;0;0
295,1,1;1;1;1;1,0;0;0;0;1
300,1,1;1;1;1;1,1;1;1;1;1
305,2,1;1;1;0;0,1;2;2;2;2
310,2,0;2;2;2;2,2;2;2;2;2
315,2,2;2;2;2;2,2;2;2;2;2
320,2,2;2;2;2;2,2;2;2;2;2
325,2,2;2;2;2;2,2;2;2;2;2
330,2,2;2;2;2;2,2;2;2;2;2
335,2,2;2;2;2;2,2;2;2;2;3
340,2,2;2;2;2;2,3;3;3;3;3
345,1,2;2;2;0;0,3;3;3;3;3
350,2,0;0;1;2;2,3;3;3;3;3
355,2,2;2;2;2;2,3;3;3;3;3
360,1,2;2;2;0;0,3;3;3;3;3
365,1,0;1;1;1;1,3;3;3;3;3
370,2,1;1;1;2;2,3;3;3;2;2
375,1,2;2;2;1;1,2;2;2;2;2
380,1,1;1;1;1;1,2;2;2;2;2
385,1,1;1;1;1;1,2;2;1;1;1
390,1,1;1;1;1;1,1;1;1;1;1
395,1,1;1;1;1;1,1;1;1;1;2
400,1,1;1;1;1;1,2;2;3;3;3
405,2,1;1;1;0;0,3;3;3;2;2
410,1,0;0;2;1;1,2;2;1;1;1
415,2,1;1;1;0;0,1;1;1;1;1
420,1,0;2;2;1;1,1;1;1;1;1
425,1,1;1;1;1;1,1;1;1;1;1
430,1,1;1;1;1;1,1;1;1;1;1
435,1,1;1;1;1;1,1;1;1;1;1
440,2,1;1;1;0;0,1;1;1;1;1
445,2,0;0;2;2;2,1;1;1;1;1
450,2,2;2;2;2;2,1;1;1;1;1
455,2,2;2;2;2;2,1;1;1;1;1
460,2,2;2;2;2;2,1;1;1;1;1
465,2,2;2;2;2;2,1;1;1;1;1
470,2,2;2;2;2;2,1;1;1;1;1
475,2,2;2;2;2;2,1;1;1;1;1
480,2,2;2;2;2;2,1;1;1;1;1
485,2,2;2;2;2;2,1;1;1;1;1
490,2,2;2;2;2;2,1;1;1;1;1
495,2,2;2;2;2;2,1;1;1;1;1
500,2,2;2;2;2;2,1;1;1;1;1
505,2,2;2;2;2;2,1;1;1;1;1
510,2,2;2;2;2;2,1;1;1;1;1
515,2,2;2;2;2;2,1;1;1;1;1
520,2,2;2;2;2;2,1;1;1;1;1
525,2,2;2;2;2;2,1;1;1;1;1
530,2,2;2;2;2;2,1;1;1;1;1
535,1,2;2;2;0;0,1;1;1;1;1
540,1,0;0;0;0;1,1;1;1;1;1
545,1,1;1;1;1;1,1;1;1;1;1
