Time,ID,x,y
0,0,0.004887382292365915,0.23337129822021752
0,1,0.005034080664330672,-0.06769704891132666
0,2,0.005017951076116009,0.035928430041710535
0,3,0.004850039730683796,-0.3150548315320707
0,4,0.0048650501139542515,-0.2819349397985915
0,5,0.005156856658358394,0.30076250240096436
0,6,0.004920448540612536,-0.16292622264164858
0,7,0.005126165872515296,0.24384339067310934
0,8,0.0050524465504093305,-0.10351995282216653
0,9,0.005198768013885446,-0.3772015678777917
0,10,0.004875514090210576,-0.2590766091091248
0,11,0.005192107142584694,0.3651486139603638
0,12,0.0052427654521676505,0.45595831946978826
0,13,0.004973560180395339,-0.05308339577865584
0,14,0.004829630413876325,0.3607407976967333
0,15,0.004810196838831285,-0.4049836209942206
0,16,0.005212177552500934,-0.4013608598026236
0,17,0.005216258370945983,0.4086855093777382
0,18,0.005091459555048718,-0.17844365270148788
0,19,0.005114289478535247,0.22159087121049859
1,0,0.009766800906869124,0.23355965642159268
1,1,0.010058939588775889,-0.06747525818152439
1,2,0.010026825359517696,0.03571029902859026
1,3,0.009692414791702181,-0.3152345850757248
1,4,0.009722316384945792,-0.282118159117169
1,5,0.010303333139704754,0.3005128653918625
1,6,0.009832661528471839,-0.16312215765427915
1,7,0.010242250380886981,0.2436007190083845
1,8,0.010095504291304375,-0.10329399683788787
1,9,0.01038673768688446,-0.3769424053217973
1,10,0.009743160451871447,-0.25926223874110194
1,11,0.01037348318683164,0.3648909665689455
1,12,0.010474280890657854,0.4556891337698428
1,13,0.009938433959953839,-0.05329144126936701
1,14,0.009651756015213085,0.36091582153944496
1,15,0.009613038758050743,-0.40515412014571467
1,16,0.010413420488333675,-0.40109864525223626
1,17,0.010421540413095976,0.40842236556535827
1,18,0.010173168196918197,-0.17820885158764974
1,19,0.010218611559408505,0.22135089334893884
2,0,0.014632062338220845,0.23392076295732375
2,1,0.01506628798000036,-0.06705066183709495
2,2,0.015018574409143528,0.03529264321841561
2,3,0.01452143288754675,-0.3155793194358679
2,4,0.014565906597644951,-0.28246948941063227
2,5,0.015429228815139669,0.30003553413637324
2,6,0.014729990843910488,-0.16349766991584697
2,7,0.015338544546366167,0.24313656633992234
2,8,0.015120607717548501,-0.10286150401532784
2,9,0.015553022033690644,-0.3764470646436418
2,10,0.014596906271944838,-0.2596181550072573
2,11,0.015533351387694249,0.36439848951891096
2,12,0.015682920087817107,0.45517485912789707
2,13,0.014887221578992318,-0.05368995827953543
2,14,0.014460953010277743,0.3612515510950456
2,15,0.014403354082303362,-0.4054812315173336
2,16,0.015592618555011557,-0.40059753752579236
2,17,0.015604667574609751,0.40791950221152734
2,18,0.015235961845218426,-0.1777596000053274
2,19,0.015303445046050489,0.22089183960287734
3,0,0.019478482546091035,0.23444011516411856
3,1,0.020049920660766933,-0.06644090176726392
3,2,0.019987166180977862,0.034692752149294154
3,3,0.01933277798899935,-0.31607531065314026
3,4,0.019391357731626882,-0.2829748945287768
