Time,Commitment,Opinion
0,1,3
5,2,1;1;1;1;1
10,1,2;2;2;2;2
15,1,1;1;1;1;1
20,3,1;1;1;1;1
25,3,3;3;3;3;3
30,2,3;3;3;3;3
35,2,2;2;2;2;2
40,2,2;2;2;2;2
45,1,2;2;2;2;2
50,2,1;1;1;1;1
55,4,2;2;2;2;2
60,3,4;4;4;4;4
65,1,3;3;3;3;3
70,4,1;1;1;1;1
75,3,4;4;4;4;4
80,3,3;3;3;3;3
85,2,3;3;3;3;3
90,2,2;2;2;2;2
95,4,2;2;2;2;2
100,2,4;4;4;4;4
105,4,2;2;2;2;2
110,3,4;4;4;4;4
115,3,3;3;3;3;3
120,3,3;3;3;3;3
125,3,3;3;3;3;3
130,2,3;3;3;3;3
135,1,2;2;2;2;2
140,1,1;1;1;1;1
145,1,1;1;1;1;1
150,1,1;1;1;1;1
155,2,1;1;1;1;1
160,2,2;2;2;2;2
165,3,2;2;2;2;2
170,2,3;3;3;3;3
175,3,2;2;2;2;2
180,4,3;3;3;3;3
185,4,4;4;4;4;4
190,4,4;4;4;4;4
195,3,4;4;4;4;4
200,4,3;3;3;3;3
205,4,4;4;4;4;4
210,4,4;4;4;4;4
215,3,4;4;4;4;4
220,2,3;3;3;3;3
225,4,2;2;2;2;2
230,2,4;4;4;4;4
235,2,2;2;2;2;2
240,2,2;2;2;2;2
245,3,2;2;2;2;2
250,4,3;3;3;3;3
255,4,4;4;4;4;4
260,4,4;4;4;4;4
265,3,4;4;4;4;4
270,4,3;3;3;3;3
275,4,4;4;4;4;4
280,2,4;4;4;4;4
285,3,2;2;2;2;2
290,4,3;3;3;3;3
295,3,4;4;4;4;4
300,3,3;3;3;3;3
305,3,3;3;3;3;3
310,3,3;3;3;3;3
315,3,3;3;3;3;3
320,3,3;3;3;3;3
325,3,3;3;3;3;3
330,3,3;3;3;3;3
335,3,3;3;3;3;3
340,3,3;3;3;3;3
345,3,3;3;3;3;3
350,3,3;3;3;3;3
355,3,3;3;3;3;3
360,2,3;3;3;3;3
365,3,2;2;2;2;2
370,1,3;3;3;3;3
375,3,1;1;1;1;1
380,3,3;3;3;3;3
385,4,3;3;3;3;3
390,2,4;4;4;4;4
395,2,2;2;2;2;2
400,2,2;2;2;2;2
405,4,2;2;2;2;2
410,4,4;4;4;4;4
415,3,4;4;4;4;4
420,2,3;3;3;3;3
425,1,2;2;2;2;2
430,4,1;1;1;1;1
435,4,4;4;4;4;4
440,4,4;4;4;4;4
445,4,4;4;4;4;4
450,3,4;4;4;4;4
455,4,3;3;3;3;3
460,3,4;4;4;4;4
465,3,3;3;3;3;3
470,4,3;3;3;3;3
475,3,4;4;4;4;4
480,2,3;3;3;3;3
485,4,2;2;2;2;2
490,2,4;4;4;4;4
495,2,2;2;2;2;2
500,3,2;2;2;2;2
505,2,3;3;3;3;3
510,3,2;2;2;2;2
515,3,3;3;3;3;3
520,4,3;3;3;3;3
525,3,4;4;4;4;4
530,3,3;3;3;3;3
535,4,3;3;3;3;3
540,4,4;4;4;4;4
545,3,4;4;4;4;4
550,4,3;3;3;3;3
555,2,4;4;4;4;4
560,2,2;2;2;2;2
565,2,2;2;2;2;2
570,4,2;2;2;2;2
575,2,4;4;4;4;4
580,2,2;2;2;2;2
585,1,2;2;2;2;2
590,2,1;1;1;1;1
595,2,2;2;2;2;2
600,2,2;2;2;2;2
605,2,2;2;2;2;2
610,2,2;2;2;2;2
615,2,2;2;2;2;2
620,2,2;2;2;2;2
625,3,2;2;2;2;2
630,2,3;3;3;3;3
635,2,2;2;2;2;2
640,2,2;2;2;2;2
645,2,2;2;2;2;2
650,2,2;2;2;2;2
655,2,2;2;2;2;2
660,2,2;2;2;2;2
665,1,2;2;2;2;2
670,2,1;1;1;1;1
675,2,2;2;2;2;2
680,2,2;2;2;2;2
685,1,2;2;2;2;2
690,4,1;1;1;1;1
695,3,4;4;4;4;4
700,4,3;3;3;3;3
705,1,4;4;4;4;4
710,1,1;1;1;1;1
715,3,1;1;1;1;1
720,1,3;3;3;3;3
725,2,1;1;1;1;1
730,3,2;2;2;2;2
735,2,3;3;3;3;3
740,2,2;2;2;2;2
745,3,2;2;2;2;2
750,3,3;3;3;3;3
755,1,3;3;3;3;3
760,2,1;1;1;1;1
765,4,2;2;2;2;2
770,2,4;4;4;4;4
775,1,2;2;2;2;2
780,4,1;1;1;1;1
785,4,4;4;4;4;4
790,3,4;4;4;4;4
795,2,3;3;3;3;3
800,2,2;2;2;2;2
805,3,2;2;2;2;2
810,4,3;3;3;3;3
815,3,4;4;4;4;4
820,3,3;3;3;3;3
825,3,3;3;3;3;3
830,2,3;3;3;3;3
835,2,2;2;2;2;2
840,3,2;2;2;2;2
845,2,3;3;3;3;3
850,2,2;2;2;2;2
855,1,2;2;2;2;2
860,3,1;1;1;1;1
865,3,3;3;3;3;3
870,3,3;3;3;3;3
875,3,3;3;3;3;3
880,3,3;3;3;3;3
885,3,3;3;3;3;3
890,3,3;3;3;3;3
895,3,3;3;3;3;3
900,3,3;3;3;3;3
905,3,3;3;3;3;3
910,1,3;3;3;3;3
915,3,1;1;1;1;1
920,3,3;3;3;3;3
925,2,3;3;3;3;3
930,4,2;2;2;2;2
935,3,4;4;4;4;4
940,1,3;3;3;3;3
945,3,1;1;1;1;1
950,2,3;3;3;3;3
955,2,2;2;2;2;2
960,4,2;2;2;2;2
965,2,4;4;4;4;4
970,1,2;2;2;2;2
975,1,1;1;1;1;1
980,2,1;1;1;1;1
985,3,2;2;2;2;2
990,3,3;3;3;3;3
995,1,3;3;3;3;3
1000,3,1;1;1;1;1
1005,1,3;3;3;3;3
1010,2,1;1;1;1;1
1015,1,2;2;2;2;2
1020,3,1;1;1;1;1
1025,1,3;3;3;3;3
1030,2,1;1;1;1;1
1035,3,2;2;2;2;2
1040,1,3;3;3;3;3
1045,1,1;1;1;1;1
1050,2,1;1;1;1;1
1055,3,2;2;2;2;2
1060,1,3;3;3;3;3
1065,2,1;1;1;1;1
1070,2,2;2;2;2;2
1075,2,2;2;2;2;2
1080,1,2;2;2;2;2
1085,2,1;1;1;1;1
1090,3,2;2;2;2;2
1095,3,3;3;3;3;3
1100,3,3;3;3;3;3
1105,3,3;3;3;3;3
1110,1,3;3;3;3;3
1115,4,1;1;1;1;1
1120,3,4;4;4;4;4
1125,1,3;3;3;3;3
1130,3,1;1;1;1;1
1135,3,3;3;3;3;3
1140,3,3;3;3;3;3
1145,3,3;3;3;3;3
1150,1,3;3;3;3;3
1155,4,1;1;1;1;1
1160,2,4;4;4;4;4
1165,2,2;2;2;2;2
1170,2,2;2;2;2;2
1175,2,2;2;2;2;2
1180,2,2;2;2;2;2
1185,2,2;2;2;2;2
1190,3,2;2;2;2;2
1195,2,3;3;3;3;3
1200,2,2;2;2;2;2
1205,3,2;2;2;2;2
1210,3,3;3;3;3;3
1215,2,3;3;3;3;3
