Time,Commitment,Opinion,Neighbors
0,1,1,13
5,2,1;1;2;2;2,13;13;13;13;13
10,2,2;2;2;2;2,13;13;13;13;13
15,2,2;2;2;2;2,13;13;13;13;13
20,2,2;2;2;2;2,13;13;13;13;13
25,2,2;2;2;2;2,13;13;13;14;14
30,2,2;2;2;2;2,14;14;14;14;14
35,2,2;2;2;2;2,14;14;14;14;14
40,2,2;2;2;2;2,14;15;15;15;15
45,2,2;2;2;2;2,15;15;15;15;15
50,2,2;2;2;2;2,15;15;15;15;14
55,2,2;2;2;2;2,14;14;14;14;14
60,2,2;2;2;2;2,14;14;14;14;14
65,2,2;2;2;2;2,14;14;14;14;14
70,1,2;2;0;0;1,14;14;15;15;15
75,2,1;1;2;2;2,15;15;15;15;15
80,2,2;2;2;2;2,15;15;15;15;15
85,2,2;2;2;2;2,15;15;15;15;15
90,1,2;2;0;0;1,15;15;15;15;15
95,2,1;1;2;2;2,15;15;15;15;15
100,2,2;2;2;2;2,15;15;15;15;15
105,2,2;2;2;2;2,15;15;15;15;15
110,1,2;2;0;0;1,15;15;15;15;15
115,2,1;1;2;2;2,15;15;15;15;15
120,2,2;2;2;2;2,15;15;15;15;16
125,2,2;2;2;2;2,16;16;16;16;16
130,2,2;2;2;2;2,16;16;16;16;16
135,1,2;2;0;0;1,16;16;16;16;16
140,1,1;1;1;1;1,16;16;16;16;16
145,2,1;1;2;2;2,16;16;16;16;16
150,2,2;2;2;2;2,16;16;16;16;16
155,2,2;2;2;2;2,16;16;16;16;16
160,2,2;2;2;2;2,16;16;16;16;16
165,2,2;2;2;2;2,16;16;16;16;16
170,2,2;2;2;2;2,16;16;16;16;16
175,2,2;2;2;2;2,16;16;16;16;16
180,1,2;2;0;0;0,16;16;16;16;16
185,1,1;1;1;1;1,16;17;17;17;17
190,2,1;1;2;2;2,18;18;18;18;18
195,2,2;2;2;2;2,18;18;18;18;18
200,1,2;2;0;0;1,18;18;18;18;18
205,2,1;1;2;2;2,18;18;18;18;18
210,2,2;2;2;2;2,18;18;18;18;18
215,2,2;2;2;2;2,18;18;18;18;18
220,2,2;2;2;2;2,18;18;18;18;18
225,2,2;2;2;2;2,18;18;18;18;18
230,2,2;2;2;2;2,18;18;18;18;18
235,2,2;2;2;2;2,18;18;18;18;18
240,2,2;2;2;2;2,18;18;18;18;18
245,2,2;2;2;2;2,18;18;18;18;18
250,2,2;2;2;2;2,18;18;18;18;18
255,2,2;2;2;2;2,18;18;18;18;18
260,2,2;2;2;2;2,18;18;18;18;18
265,1,2;2;0;0;0,18;18;18;18;18
270,2,0;1;2;2;2,18;18;18;18;18
275,2,2;2;2;2;2,18;18;18;18;18
280,1,2;2;0;0;0,18;19;19;19;19
285,2,1;1;2;2;2,19;19;19;19;19
290,2,2;2;2;2;2,19;19;19;19;19
295,2,2;2;2;2;2,19;19;19;19;19
300,2,2;2;2;2;2,19;19;19;19;19
305,2,2;2;2;2;2,19;19;19;19;19
310,2,2;2;2;2;2,19;19;19;19;19
315,2,2;2;2;2;2,19;19;19;19;19
320,2,2;2;2;2;2,19;19;19;19;19
325,2,2;2;2;2;2,19;19;19;19;19
330,2,2;2;2;2;2,19;19;19;19;19
335,2,2;2;2;2;2,19;19;19;19;19
340,2,2;2;2;2;2,19;19;19;19;19
345,2,2;2;2;2;2,19;19;19;19;19
350,2,2;2;2;2;2,19;19;19;19;19
355,2,2;2;2;2;2,19;19;19;19;19
360,2,2;2;2;2;2,19;19;19;19;19
365,2,2;2;2;2;2,19;19;19;19;19
370,2,2;2;2;2;2,19;19;19;19;19
375,1,2;2;0;0;0,19;19;19;19;19
380,2,0;0;2;2;2,19;19;19;19;19
385,2,2;2;2;2;2,19;19;19;19;19
390,2,2;2;2;2;2,19;19;19;19;19
395,1,2;2;0;0;0,19;19;19;19;19
400,2,0;0;2;2;2,19;19;19;19;19
405,2,2;2;2;2;2,19;19;19;19;19
410,1,2;2;0;0;0,19;19;19;19;19
415,2,0;0;2;2;2,19;19;19;19;19
420,2,2;2;2;2;2,19;19;19;19;19
425,2,2;2;2;2;2,19;19;19;19;19
430,2,2;2;2;2;2,19;19;19;19;19
435,2,2;2;2;2;2,19;19;19;19;19
440,2,2;2;2;2;2,19;19;19;19;19
445,2,2;2;2;2;2,19;19;19;19;19
450,2,2;2;2;2;2,19;19;19;19;19
455,2,2;2;2;2;2,19;19;19;19;19
460,2,2;2;2;2;2,19;19;19;19;19
465,2,2;2;2;2;2,19;19;19;19;19
470,2,2;2;2;2;2,19;19;19;19;19
475,2,2;2;2;2;2,19;19;19;19;19
480,2,2;2;2;2;2,19;19;19;19;19
485,2,2;2;2;2;2,19;19;19;19;19
490,2,2;2;2;2;2,19;19;19;19;19
495,2,2;2;2;2;2,19;19;19;19;19
500,2,2;2;2;2;2,19;19;19;19;19
505,2,2;2;2;2;2,19;19;19;19;19
510,2,2;2;2;2;2,19;19;19;19;19
515,2,2;2;2;2;2,19;19;19;19;19
520,2,2;2;2;2;2,19;19;19;19;19
525,2,2;2;2;2;2,19;19;19;19;19
530,2,2;2;2;2;2,19;19;19;19;19
535,2,2;2;2;2;2,19;19;19;19;19
540,2,2;2;2;2;2,19;19;19;19;19
545,2,2;2;2;2;2,19;19;19;19;19
550,2,2;2;2;2;2,19;19;19;19;19
555,1,2;2;0;0;0,19;19;19;19;19
560,2,0;0;2;2;2,19;19;19;19;19
565,2,2;2;2;2;2,19;19;19;19;19
570,2,2;2;2;2;2,19;19;19;19;19
575,2,2;2;2;2;2,19;19;19;19;19
580,2,2;2;2;2;2,19;19;19;19;19
585,2,2;2;2;2;2,19;19;19;19;19
590,2,2;2;2;2;2,19;19;19;19;19
595,2,2;2;2;2;2,19;19;19;19;19
600,2,2;2;2;2;2,19;19;19;19;19
605,2,2;2;2;2;2,19;19;19;19;19
610,2,2;2;2;2;2,19;19;19;19;19
615,2,2;2;2;2;2,19;19;19;19;19
620,2,2;2;2;2;2,19;19;19;19;19
625,2,2;2;2;2;2,19;19;19;19;19
630,2,2;2;2;2;2,19;19;19;19;19
635,2,2;2;2;2;2,19;19;19;19;19
640,2,2;2;2;2;2,19;19;19;19;19
645,2,2;2;2;2;2,19;19;19;19;19
650,2,2;2;2;2;2,19;19;19;19;19
655,2,2;2;2;2;2,19;19;19;19;19
660,2,2;2;2;2;2,19;19;19;19;19
665,2,2;2;2;2;2,19;19;19;19;19
670,2,2;2;2;2;2,19;19;19;19;19
675,2,2;2;2;2;2,19;19;19;19;19
680,2,2;2;2;2;2,19;19;19;19;19
685,2,2;2;2;2;2,19;19;19;19;19
690,2,2;2;2;2;2,19;19;19;19;19
695,2,2;2;2;2;2,19;19;19;19;19
700,2,2;2;2;2;2,19;19;19;19;19
705,2,2;2;2;2;2,19;19;19;19;19
710,2,2;2;2;2;2,19;19;19;19;19
715,2,2;2;2;2;2,19;19;19;19;19
720,2,2;2;2;2;2,19;19;19;19;19
725,2,2;2;2;2;2,19;19;19;19;19
